days_trending,publish_hour,publish_month,days_since_publish,view_count,like_count,comment_count,like_rate,comment_rate,engagement_rate,views_per_day,description_length,tag_count,duration_seconds,has_captions,made_for_kids,channel_subscriber_count,channel_video_count,channel_view_count,channel_age_days,title_length,title_word_count,title_has_number,title_has_question,title_has_exclamation,title_all_caps_word,title_has_brackets,title_emoji_count,region_encoded,publish_day_of_week_encoded,definition_encoded,license_encoded,default_language_encoded
2.0,7.0,5.0,1.0,272520.0,11799.0,757.0,0.043296,0.002778,0.046074,272520.0,364.0,29.0,415.0,0,0,395000.0,21028.0,1017983429.0,1661.0,36.0,7.0,0,0,0,1,0,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,0.0,5.0,1.0,197167.0,21322.0,1152.0,0.108142,0.005843,0.113985,197167.0,1614.0,17.0,193.0,0,0,3300000.0,125.0,5627866280.0,1060.0,43.0,9.0,0,0,0,0,1,0.0,3.127344521224087,4.034257748776509,3.985873919460257,3.9208677685950413,4.470476166046671
1.0,23.0,5.0,1.0,149999.0,2825.0,409.0,0.018833,0.002727,0.02156,149999.0,2435.0,37.0,3679.0,0,0,100000.0,947.0,49081943.0,869.0,86.0,14.0,1,0,1,1,0,0.0,4.109259259259259,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,4.0,1.0,7162.0,223.0,43.0,0.031137,0.006004,0.03714,7162.0,862.0,26.0,2629.0,0,0,553000.0,3130.0,255230442.0,3712.0,62.0,11.0,1,0,0,1,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,4.0,1.0,213636.0,5716.0,277.0,0.026756,0.001297,0.028052,213636.0,611.0,15.0,2880.0,0,0,6800000.0,2268.0,1345845381.0,4146.0,37.0,7.0,1,0,0,0,0,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
5.0,13.0,4.0,3.0,77919.0,2712.0,165.0,0.034805,0.002118,0.036923,25973.0,412.0,0.0,233.0,0,0,116000.0,479.0,50652692.0,3558.0,92.0,19.0,1,0,0,1,0,0.0,4.87037037037037,3.8346938775510204,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,7.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,75.0,0.0,3665.0,1,0,0.0,0.0,0.0,0.0,16.0,2.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,2.0584096978316078,3.9208677685950413,3.76672
4.0,8.0,4.0,1.0,3185951.0,190355.0,14112.0,0.059748,0.004429,0.064178,3185951.0,768.0,4.0,147.0,1,0,81000000.0,3174.0,45192119982.0,6539.0,33.0,6.0,0,0,0,1,1,0.0,3.8533834586482403,3.997315436241611,3.985873919460257,3.9208677685950413,4.040552852129271
2.0,13.0,4.0,1.0,155970.0,8794.0,1162.0,0.056383,0.00745,0.063833,155970.0,3793.0,15.0,1054.0,0,0,1080000.0,1174.0,325186110.0,3779.0,49.0,8.0,1,0,0,0,1,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,14.0,5.0,1.0,164605.0,3125.0,548.0,0.018985,0.003329,0.022314,164605.0,108.0,8.0,1080.0,0,0,4400000.0,1149.0,1664560291.0,1054.0,32.0,6.0,0,0,0,1,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
3.0,13.0,4.0,1.0,7297141.0,79896.0,4415.0,0.010949,0.000605,0.011554,7297141.0,1879.0,0.0,140.0,1,0,4310000.0,2610.0,3653374668.0,7362.0,54.0,9.0,1,0,0,0,1,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,15.0,4.0,1.0,119180.0,8467.0,1061.0,0.071044,0.008903,0.079946,119180.0,929.0,8.0,177.0,0,0,1880000.0,1386.0,642432063.0,5249.0,54.0,10.0,1,0,0,0,0,0.0,3.127344521224087,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,4.0,4.0,1.0,601648.0,48836.0,3242.0,0.08117,0.005389,0.086559,601648.0,195.0,19.0,143.0,0,0,7510000.0,54.0,4385250567.0,1683.0,37.0,6.0,0,0,0,0,1,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,4.194213794954129
2.0,11.0,4.0,4.0,74015.0,885.0,14.0,0.011957,0.000189,0.012146,18503.75,821.0,19.0,6036.0,0,0,1090.0,41.0,918396.0,52.0,96.0,23.0,1,0,0,1,0,0.0,4.87037037037037,3.963696369636964,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,15.0,5.0,1.0,162358.0,8011.0,364.0,0.049342,0.002242,0.051584,162358.0,1298.0,1.0,2358.0,0,0,19500000.0,6066.0,5338578447.0,2682.0,85.0,11.0,0,0,0,1,0,0.0,4.0939393939393875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.787416033336786
1.0,10.0,4.0,26.0,30094.0,719.0,2.0,0.023892,6.6e-05,0.023958,1157.46,558.0,2.0,166.0,0,0,3280.0,106.0,17836288.0,2686.0,18.0,3.0,0,0,0,0,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
2.0,4.0,5.0,1.0,90312.0,2545.0,6.0,0.02818,6.6e-05,0.028247,90312.0,1591.0,18.0,3.0,0,0,1390000.0,562.0,135650525.0,304.0,83.0,15.0,0,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,0.0,4.0,1.0,199983.0,11173.0,681.0,0.05587,0.003405,0.059275,199983.0,312.0,15.0,543.0,0,0,5480000.0,3929.0,2583866143.0,6038.0,68.0,13.0,1,0,0,1,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,7.0,4.0,1.0,58657.0,2941.0,246.0,0.050139,0.004194,0.054333,58657.0,1802.0,24.0,1484.0,0,0,3110000.0,974.0,1545145549.0,2199.0,30.0,6.0,0,0,1,0,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
2.0,18.0,4.0,1.0,588749.0,21597.0,1247.0,0.036683,0.002118,0.038801,588749.0,1390.0,13.0,4073.0,0,0,1910000.0,414.0,408385126.0,2995.0,57.0,10.0,0,0,0,1,0,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,18.0,4.0,1.0,494661.0,10950.0,1011.0,0.022136,0.002044,0.02418,494661.0,557.0,22.0,2421.0,0,0,10000000.0,893.0,3128882831.0,633.0,26.0,5.0,0,0,1,1,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,1.0,4.0,2.0,168761.0,3965.0,354.0,0.023495,0.002098,0.025592,84380.5,745.0,4.0,115.0,0,0,352000.0,1865.0,347214348.0,4908.0,26.0,5.0,0,0,0,0,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,5.0,1.0,194393.0,5464.0,575.0,0.028108,0.002958,0.031066,194393.0,1648.0,17.0,1213.0,0,0,2540000.0,633.0,1263881580.0,2058.0,23.0,5.0,0,0,0,0,0,0.0,3.127344521224087,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,7.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,166.0,0.0,7265.0,1,0,0.0,0.0,0.0,0.0,11.0,2.0,0,0,0,0,0,0.0,3.127344521224087,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,5.0,4.0,1.0,87790.0,5244.0,477.0,0.059733,0.005433,0.065167,87790.0,1491.0,0.0,1488.0,0,0,560000.0,1374.0,373177788.0,4621.0,35.0,6.0,0,0,0,1,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.8413685847589423
3.0,12.0,4.0,1.0,234853.0,15209.0,1383.0,0.06476,0.005889,0.070648,234853.0,1463.0,29.0,2085.0,0,0,2610000.0,1205.0,1089272458.0,6168.0,23.0,3.0,0,0,0,0,0,0.0,4.0939393939393875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,15.0,4.0,1.0,28376.0,1488.0,475.0,0.052439,0.016739,0.069178,28376.0,493.0,5.0,1390.0,0,0,436000.0,432.0,175878586.0,1012.0,46.0,7.0,0,0,0,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,4.0,8.0,568432.0,11239.0,779.0,0.019772,0.0,0.019772,71054.0,207.0,2.0,180.0,0,0,756.0,6.0,1952121.0,10.0,7.0,1.0,0,0,0,0,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,4.0,1.0,329095.0,6945.0,900.0,0.021103,0.002735,0.023838,329095.0,1539.0,22.0,810.0,0,0,5040000.0,1139.0,922258721.0,1541.0,33.0,4.0,0,0,0,1,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,11.0,5.0,1.0,642912.0,4227.0,149.0,0.006575,0.000232,0.006807,642912.0,2472.0,12.0,199.0,0,0,1270000.0,3731.0,1104011160.0,2139.0,84.0,16.0,1,0,0,1,0,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,4.439197437637763
1.0,13.0,4.0,1.0,184227.0,3423.0,76.0,0.01858,0.000413,0.018993,184227.0,341.0,9.0,548.0,0,0,921000.0,196.0,47435879.0,2760.0,52.0,10.0,1,0,1,1,0,1.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,12.0,4.0,1.0,183720.0,5586.0,1983.0,0.030405,0.010794,0.041199,183720.0,340.0,1.0,1339.0,0,0,370000.0,830.0,129502874.0,2108.0,63.0,12.0,1,0,0,0,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,6.0,4.0,1.0,27827.0,817.0,78.0,0.02936,0.002803,0.032163,27827.0,393.0,12.0,7595.0,0,0,1070000.0,1777.0,347429093.0,1142.0,47.0,8.0,0,0,1,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,5.0,1.0,588469.0,31725.0,1352.0,0.053911,0.002297,0.056209,588469.0,1494.0,20.0,1671.0,0,0,4310000.0,426.0,1461788381.0,2155.0,27.0,4.0,0,1,0,1,0,0.0,3.127344521224087,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
8.0,12.0,4.0,1.0,304511.0,30749.0,3633.0,0.100978,0.011931,0.112909,304511.0,1093.0,12.0,328.0,0,0,2410000.0,61.0,627380757.0,3223.0,42.0,8.0,0,0,0,0,0,0.0,4.0939393939393875,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,270643.0,8666.0,531.0,0.03202,0.001962,0.033982,270643.0,744.0,8.0,1942.0,0,0,3330000.0,1209.0,1159063191.0,3530.0,32.0,6.0,0,0,0,1,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,5.0,5.0,1.0,197404.0,2698.0,7.0,0.013667,3.5e-05,0.013703,197404.0,855.0,10.0,42900.0,0,0,2400000.0,3229.0,757808688.0,6137.0,79.0,13.0,1,0,1,1,0,0.0,4.058309037900875,4.034257748776509,3.985873919460257,3.9208677685950413,4.039855072462944
2.0,16.0,4.0,1.0,184169.0,4490.0,564.0,0.02438,0.003062,0.027442,184169.0,1663.0,42.0,625.0,0,0,2490000.0,3093.0,1159789089.0,2568.0,99.0,19.0,0,0,1,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,23.0,4.0,1.0,35873.0,1319.0,64.0,0.036769,0.001784,0.038553,35873.0,3274.0,26.0,3020.0,0,0,103000.0,184.0,8604370.0,4462.0,69.0,16.0,0,0,0,0,0,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,4.194213794954129
2.0,13.0,4.0,1.0,323410.0,28942.0,677.0,0.08949,0.002093,0.091583,323410.0,241.0,2.0,1325.0,1,0,2210000.0,593.0,383855196.0,5321.0,46.0,7.0,1,0,1,0,0,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,4.045888218838054
8.0,9.0,4.0,20.0,36856041.0,238068.0,21294.0,0.006459,0.000578,0.007037,1842802.05,774.0,24.0,162.0,1,0,2080000.0,1712.0,1731267112.0,1238.0,56.0,10.0,0,0,0,1,1,0.0,3.8533834586482403,3.845890410958904,3.985873919460257,3.9208677685950413,4.040552852129271
1.0,19.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,48.0,0.0,7265.0,1,0,0.0,0.0,0.0,0.0,15.0,3.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,2.0584096978316078,3.9208677685950413,3.76672
1.0,14.0,5.0,1.0,102174.0,1121.0,2.0,0.010971,2e-05,0.010991,102174.0,656.0,15.0,11186.0,0,0,573000.0,1027.0,162516640.0,3439.0,49.0,8.0,0,0,0,1,0,1.0,4.87037037037037,3.8346938775510204,3.985873919460257,3.9208677685950413,4.871733966745843
2.0,18.0,4.0,1.0,480528.0,31746.0,2583.0,0.066065,0.005375,0.07144,480528.0,849.0,29.0,2083.0,0,0,12000000.0,3164.0,15729150632.0,5350.0,37.0,6.0,0,0,0,1,0,0.0,3.8533834586482403,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,13.0,4.0,1.0,155970.0,8794.0,1162.0,0.056383,0.00745,0.063833,155970.0,3793.0,15.0,1054.0,0,0,1080000.0,1174.0,325186110.0,3779.0,49.0,8.0,1,0,0,0,1,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,3.0,904436.0,52701.0,1408.0,0.058269,0.001557,0.059826,301478.67,1327.0,20.0,1477.0,0,0,1100000.0,82.0,94212676.0,624.0,19.0,4.0,0,0,0,0,0,0.0,4.006849315068493,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,5.0,1.0,75386.0,1178.0,220.0,0.015626,0.002918,0.018545,75386.0,356.0,9.0,937.0,0,0,1440000.0,1354.0,885818637.0,788.0,45.0,6.0,0,0,0,1,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,22.0,4.0,1.0,75350.0,1070.0,93.0,0.0142,0.001234,0.015435,75350.0,166.0,26.0,834.0,0,0,9870000.0,875.0,1523900618.0,1100.0,23.0,5.0,1,0,0,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,22.0,4.0,1.0,49629.0,1227.0,64.0,0.024723,0.00129,0.026013,49629.0,3269.0,27.0,1559.0,0,0,99200.0,178.0,8130440.0,4459.0,45.0,8.0,1,0,0,0,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,4.194213794954129
2.0,12.0,4.0,1.0,1056081.0,24210.0,880.0,0.022924,0.000833,0.023758,1056081.0,2483.0,18.0,194.0,1,0,2560000.0,3538.0,1716138083.0,5060.0,100.0,20.0,0,0,0,1,0,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,3.587342254364554
5.0,11.0,4.0,12.0,3488443.0,457493.0,12520.0,0.131145,0.003589,0.134734,290703.58,354.0,18.0,189.0,0,0,84000000.0,3019.0,27661336661.0,4878.0,29.0,4.0,0,0,0,1,0,0.0,4.0939393939393875,3.963696369636964,3.985873919460257,3.9208677685950413,4.040552852129271
1.0,17.0,4.0,1.0,87095.0,3636.0,229.0,0.041748,0.002629,0.044377,87095.0,407.0,11.0,1437.0,0,0,140000.0,169.0,28026044.0,414.0,41.0,8.0,1,0,0,0,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,4.0,1.0,101325.0,4700.0,217.0,0.046385,0.002142,0.048527,101325.0,355.0,11.0,1787.0,0,0,5620000.0,12940.0,2656993866.0,5731.0,63.0,12.0,1,0,0,0,1,0.0,4.109259259259259,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
3.0,0.0,4.0,1.0,182257.0,8360.0,20.0,0.0,0.00011,0.00011,182257.0,2964.0,29.0,3876.0,0,0,337000.0,1222.0,182620535.0,1350.0,92.0,16.0,1,0,0,1,0,2.0,4.87037037037037,3.997315436241611,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,7.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,64.0,0.0,3665.0,1,0,0.0,0.0,0.0,0.0,48.0,9.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,23.0,4.0,3.0,600730.0,1197.0,116.0,0.001993,0.000193,0.002186,200243.33,464.0,30.0,1178.0,0,0,3800000.0,699.0,2835314355.0,1125.0,50.0,8.0,0,0,0,1,0,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,22.0,5.0,1.0,821102.0,12307.0,2454.0,0.014988,0.002989,0.017977,821102.0,1676.0,19.0,762.0,0,0,11000000.0,1844.0,3698108200.0,1761.0,34.0,5.0,0,0,0,1,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,2.0,4.0,1.0,94963.0,3301.0,87.0,0.034761,0.000916,0.035677,94963.0,250.0,0.0,1086.0,0,0,2760000.0,2676.0,1397430158.0,3712.0,26.0,4.0,0,0,0,0,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,4.0,1.0,264247.0,10076.0,419.0,0.038131,0.001586,0.039717,264247.0,461.0,0.0,1172.0,0,0,25300000.0,3715.0,17060084674.0,5997.0,46.0,9.0,0,0,0,0,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,16.0,4.0,1.0,84891.0,2238.0,76.0,0.026363,0.000895,0.027258,84891.0,308.0,6.0,2899.0,0,0,521000.0,1388.0,664720541.0,1686.0,59.0,11.0,0,0,0,0,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
5.0,12.0,4.0,6.0,170692.0,7375.0,604.0,0.043206,0.003539,0.046745,28448.67,4052.0,14.0,214.0,1,0,20000.0,27.0,5027924.0,620.0,36.0,5.0,0,0,0,1,1,0.0,4.87037037037037,3.845890410958904,3.985873919460257,3.9208677685950413,4.871733966745843
6.0,19.0,4.0,3.0,814887.0,31761.0,1312.0,0.038976,0.00161,0.040586,271629.0,1213.0,5.0,1462.0,0,0,7430000.0,3134.0,4968455102.0,2819.0,29.0,5.0,0,0,0,1,0,0.0,4.0939393939393875,3.997315436241611,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,21.0,4.0,1.0,101985.0,7548.0,1474.0,0.074011,0.014453,0.088464,101985.0,1696.0,29.0,1863.0,0,0,444000.0,263.0,83949662.0,4873.0,39.0,7.0,0,1,0,0,0,0.0,3.127344521224087,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
2.0,18.0,5.0,1.0,281394.0,10117.0,308.0,0.035953,0.001095,0.037048,281394.0,351.0,35.0,1666.0,0,0,1370000.0,2014.0,473040836.0,3585.0,39.0,7.0,1,1,0,1,1,0.0,3.8533834586482403,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
3.0,6.0,4.0,1.0,884730.0,8448.0,813.0,0.009549,0.000919,0.010468,884730.0,318.0,2.0,2286.0,0,0,16700000.0,1364.0,14458050486.0,1946.0,77.0,13.0,0,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,9.0,5.0,1.0,133600.0,3986.0,250.0,0.029835,0.001871,0.031707,133600.0,2019.0,28.0,153.0,0,0,96600.0,219.0,64523086.0,4043.0,59.0,11.0,0,0,0,0,0,0.0,4.109259259259259,4.034257748776509,3.985873919460257,3.9208677685950413,4.160541441270316
4.0,21.0,4.0,7.0,729910.0,51069.0,2634.0,0.069966,0.003609,0.073575,104272.86,304.0,13.0,1256.0,0,0,1420000.0,359.0,232614014.0,2929.0,16.0,1.0,0,0,0,0,0,0.0,3.8533834586482403,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,131780.0,4585.0,220.0,0.034793,0.001669,0.036462,131780.0,2050.0,31.0,2555.0,0,0,529000.0,3247.0,792838627.0,4448.0,49.0,10.0,1,0,0,1,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,7.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,66.0,0.0,3665.0,1,0,0.0,0.0,0.0,0.0,14.0,4.0,0,0,0,0,0,0.0,3.127344521224087,3.997315436241611,2.0584096978316078,3.9208677685950413,3.76672
1.0,9.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,19.0,0.0,3665.0,1,0,0.0,0.0,0.0,0.0,28.0,5.0,1,0,0,1,0,0.0,3.127344521224087,3.845890410958904,2.0584096978316078,3.9208677685950413,3.76672
1.0,15.0,5.0,1.0,49997.0,3807.0,350.0,0.076145,0.007,0.083145,49997.0,83.0,9.0,1745.0,0,0,11700000.0,7504.0,9492415424.0,4655.0,43.0,6.0,0,0,1,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,9.0,5.0,1.0,46528.0,2414.0,333.0,0.051883,0.007157,0.05904,46528.0,1097.0,25.0,1053.0,0,0,123000.0,951.0,60174281.0,2408.0,53.0,8.0,0,0,1,1,1,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,20.0,5.0,1.0,727567.0,16512.0,585.0,0.022695,0.000804,0.023499,727567.0,410.0,0.0,4101.0,0,0,6530000.0,2906.0,2239784622.0,1754.0,17.0,4.0,0,0,0,1,0,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,23.0,5.0,1.0,588003.0,65296.0,9989.0,0.111047,0.016988,0.128035,588003.0,146.0,11.0,1532.0,1,0,8890000.0,837.0,2795810369.0,6005.0,45.0,7.0,1,0,1,1,0,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,8.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,126.0,0.0,1865.0,1,0,0.0,0.0,0.0,0.0,12.0,2.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,12.0,5.0,1.0,88599.0,5729.0,2060.0,0.064662,0.023251,0.087913,88599.0,1033.0,0.0,1469.0,0,0,1340000.0,139.0,228226648.0,794.0,17.0,4.0,0,0,0,0,0,0.0,3.127344521224087,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,9.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,169.0,0.0,10865.0,1,0,0.0,0.0,0.0,0.0,34.0,5.0,0,0,0,0,0,0.0,3.127344521224087,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,80791.0,4400.0,418.0,0.054462,0.005174,0.059635,80791.0,218.0,23.0,680.0,0,0,2300000.0,889.0,938573933.0,3332.0,33.0,4.0,0,0,0,1,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
4.0,23.0,4.0,3.0,1924221.0,94885.0,1231.0,0.049311,0.00064,0.049951,641407.0,583.0,31.0,1150.0,0,0,5800000.0,1267.0,3515768091.0,2228.0,37.0,6.0,0,0,1,1,0,0.0,3.8533834586482403,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,2.0,4.0,1.0,118616.0,7729.0,1009.0,0.06516,0.008506,0.073666,118616.0,116.0,1.0,3686.0,0,0,2680000.0,1784.0,964007498.0,6260.0,43.0,8.0,1,0,0,1,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,9.0,4.0,6.0,46437.0,212.0,7.0,0.004565,0.000151,0.004716,7739.5,1853.0,11.0,278.0,0,0,97.0,19.0,74526.0,13.0,99.0,24.0,0,0,0,0,0,0.0,4.87037037037037,3.8980978260869565,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,9.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,249.0,0.0,10431.0,1,0,0.0,0.0,0.0,0.0,39.0,6.0,0,0,0,0,0,0.0,3.127344521224087,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
2.0,15.0,4.0,1.0,39719.0,3156.0,389.0,0.079458,0.009794,0.089252,39719.0,448.0,10.0,1118.0,0,0,672000.0,271.0,123044739.0,1158.0,48.0,6.0,1,0,0,1,1,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,249.0,0.0,10375.0,1,0,0.0,0.0,0.0,0.0,32.0,6.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
2.0,16.0,4.0,1.0,493607.0,32954.0,1730.0,0.066762,0.003505,0.070266,493607.0,299.0,1.0,5743.0,0,0,31200000.0,5309.0,17587245178.0,7005.0,30.0,6.0,0,0,0,0,0,0.0,4.109259259259259,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
8.0,10.0,4.0,1.0,124847.0,3530.0,332.0,0.028275,0.002659,0.030934,124847.0,360.0,51.0,3653.0,0,0,595000.0,1316.0,265683838.0,3918.0,49.0,11.0,1,0,0,1,0,0.0,3.8533834586482403,3.8346938775510204,3.985873919460257,3.9208677685950413,4.039855072462944
8.0,16.0,3.0,27.0,1416491.0,12238.0,0.0,0.00864,0.0,0.00864,52462.63,323.0,4.0,190.0,0,0,3200.0,111.0,5310356.0,1551.0,13.0,1.0,0,0,0,0,1,0.0,4.0939393939393875,3.845890410958904,3.985873919460257,3.9208677685950413,3.976492034664022
1.0,12.0,5.0,1.0,69228.0,3108.0,395.0,0.044895,0.005706,0.050601,69228.0,449.0,10.0,1116.0,0,0,678000.0,276.0,125493035.0,1165.0,49.0,8.0,0,0,0,1,1,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,8.0,4.0,1.0,638763.0,13887.0,315.0,0.02174,0.000493,0.022234,638763.0,0.0,3.0,29152.0,0,0,1820000.0,1144.0,428717906.0,6095.0,55.0,12.0,0,0,0,1,0,1.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,1.0,5.0,1.0,134443.0,1951.0,14.0,0.014512,0.000104,0.014616,134443.0,737.0,0.0,17893.0,0,0,149000.0,476.0,42058022.0,4230.0,58.0,12.0,1,0,0,1,0,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,11.0,5.0,1.0,77166.0,265.0,15.0,0.003434,0.000194,0.003629,77166.0,482.0,31.0,7197.0,0,0,67100.0,229.0,4198393.0,1649.0,75.0,17.0,1,0,0,1,0,0.0,4.87037037037037,3.8980978260869565,3.985873919460257,3.9208677685950413,4.871733966745843
